Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
A fading breath,1 month ago,Ustaad e mohtaram ️,https://yt3.ggpht.com/2fDSt0p6W4FWQncTfrHIT4DQY1n4fGTa7jCGrcy1SbBwtA7fi1qtNBx40Fr_D-F4VSRI6gugtQ=s48-c-k-c0x00ffffff-no-rj,3
Fatma Zohra,1 month ago,"جزاک اللہ خیرا
 بہت خوب",https://yt3.ggpht.com/ytc/AGIKgqPQrcl0PmwVj8mekoIM25wQq91bB7tRJwz_X9VgyRwda7npBfskn8z7xZYU9g1T=s48-c-k-c0x00ffffff-no-rj,3
sheraaz lander,1 month ago,"sir you are the great teacher, sir mein buhat din buhat zyada depration mein aa gaya tha mere age abhi 18 saal hai lekin deperation ki wajah se esa lag raha tha jese mein 50 saal ho gaya hoon jeeny ki umeed he khatam ho gaye thi ab kal se motivation video dekh raha tha lekin koi faraq nahi par raha tha lekin ab aap ki video dekh kar mere mein buhat himmat aa gaye hai thanke you so much sir ",https://yt3.ggpht.com/Xum2wLbAhP9u6pputfrWk1WMJq4dig2KgK2whVdWCSknp_VpEoVZLBtyttZI3Iuqivd2loolvA=s48-c-k-c0x00ffffff-no-rj,2
Muhammad Arif,1 month ago (edited),اللہ تعالی آپ سے مستفیذ ہونے کی توفیق نصیب فرمائے، آمین,https://yt3.ggpht.com/ytc/AGIKgqPBcE_kpMF4TFUXlymneD4bc20gp_sxzvIdSg=s48-c-k-c0x00ffffff-no-rj,3
Info Live,1 month ago,موجود دگر گوں حالات میں یہ ویڈیو افادیت کے لحاظ سے انشاء اللہ اعلیٰ مقام رکھتی ہے ،  دل کی اتھاہ گہرائیوں سے آپ کے لئے دعائیں نکلتی ہیں ، اللّٰہ تعالیٰ آپ کو عافیت دارین عطا فرمائے,https://yt3.ggpht.com/ytc/AGIKgqOm1fNTu-vBITsZoKWVy77ddebCPSX93R1CmrLo=s48-c-k-c0x00ffffff-no-rj,2
Baba Mehraj ud din,1 month ago,Allah apko jazai khair de,,3
jimmy king,1 month ago,Zeeshan usmani bhai aap ki baatein sun kar Dil main sukoon milta hai,,2
^unknown~,10 days ago (edited),"Want to meet Abdullah in life!!!!! 
JazakAllah for each word of you!! ",,1
Nayeem Lone,3 days ago,"Sir, Hum Abdullah Ko Dekhna Chahte Hain,  Itne Achi Aur Khubsurat Baatein Karta Hai",,2
Moonis Ahmad,3 weeks ago (edited),"Piary Usmani bhai!
The very first day you introduced Abdullah to us I had a thought that its your inner self but today I am sure that I was right after seeing you sharing the bus incident. ",,1
Mazhar Motivator,4 weeks ago,Aap aise kaise bane hai. Apni kamyabi ka gur batayiye,,2
Farhan Aslam,3 weeks ago,"Jazak Allah 

You are a Gem Usmani Bhai <3

May Allah Bless you",,1
Muhammad Tayyab,4 weeks ago,Excellent way of teaching. Salute to you.,,1
Karim Bux Balouch,4 weeks ago,"Asalam Alaikum!
jab apki pehli video dekhi thi jisme ap ne Abdullah ka zikr kiya tha us din se Abdullah ko jaan gaya tha lekin ajj Abdullah ko mene confirm pehchan liya hai.
MashaAllah, ap khoob achi baten karte hen aur Alhamdulillah unse kafi kuch sekhne samjhne ko milta hai. 
Allah apka Hami o Nasir ho. 
Allah Nigheban",,2
Shan Mumtaz,1 month ago,"Bohut umdaa discussion Zeeshan bhai.
May Allah Pak bless you and your beloved family ️.",,1
Nadeem Marshall,1 month ago,Sir we want to meet your firend Abdullah make some videos with him on topics of Islam,https://yt3.ggpht.com/ytc/AGIKgqOKUMiq40OSrXa7hOl-fGfyVEzsmFGT0VVGkA=s48-c-k-c0x00ffffff-no-rj,2
K.H.Y Quran Recitations,1 month ago,جو کچھ بھی زمین پر دکھ رہا ہے سب ختم ہونے والا ہے اور تیرے رب کی ذات صرف باقی رہ جاے گی جو بزرگی اور جلالوالا ہے,https://yt3.ggpht.com/WLdOOA0XzDvizwEp1GRLYrmNGO78k72ojbVK94g4B61ZPzCde-MErPmvnn-bdLrHNJ_sCc9YSQ=s48-c-k-c0x00ffffff-no-rj,1
erum syed,1 month ago,MashaAllah sir Alhamdulillah  precious words...GOD Bless both of u. .sachaii ka ayeena hai.,https://yt3.ggpht.com/Xgir5nFIY2wT5bapAD4QUpkNi8GdlCd8n3_Cp-yF3RIyBeBwA7xpkiMDKPjr0rtiZE-LFQEySU4=s48-c-k-c0x00ffffff-no-rj,1
Aqib qureshi,1 month ago,سر مجھے لگتا ہے عبداللہ آپ ہی ہیں.,https://yt3.ggpht.com/ytc/AGIKgqMsmwk35A1poHCL0nhgEfYnUIdlt7rp5eEOJA=s48-c-k-c0x00ffffff-no-rj,2
Bin Yousuf,1 month ago,"Much needed topic. 

May Allah SWT be pleased with you. 
And our Abdullah is you. 
Jazak Allah for being my Virtual Mentor.",https://yt3.ggpht.com/MPvdb_qJgWcNoITrXUEgjhP2Bz0wzRdqxfIuMZRDbTjRxBpSG8G8Fj9qyGyEW1MS8su08i6L=s48-c-k-c0x00ffffff-no-rj,1
Firdous Jilani,1 month ago,محترم سر۔۔ آپ بہت اچھے ہیں آپ کا ایک ایک لفظ سونےکے قلم سے تحریر کرنے کے قابل ہے  ۔۔ میرے لیے دعا کریں اللہ پاک مجھے آپ کی سبھی باتوں پر عمل کرنے کی توفیق دے۔۔ اللہ پاک مجھے کامیابی عطا کرے۔ ۔میری دعا ہے کہ اللہ پاک آپ کو دنیا اور آخرت کی سعادتیں اور کامیابی عطا فرمائے ۔۔ آمین ۔,https://yt3.ggpht.com/NhrF6ITGlyN8kJzWtzY4LvgjJQzntzVm4U_HN0h060IxHSKb6rfMlqYFYPUFgeVgdwDaxOmocw=s48-c-k-c0x00ffffff-no-rj,2
Dreamer 🍃,1 month ago,jazakAllah khair  sir for this amazig knowledge,https://yt3.ggpht.com/xhOQ7dG2E-xkR83b1HZZt3RsR8FSWzY5ykLCY6UAA85_YBTxOE2RLrxvabfRFSK8XwxUIW0W=s48-c-k-c0x00ffffff-no-rj,1
Usman Zia,1 month ago,"Real truth, so thanks to teach us,  Allah bless you!   aameen",https://yt3.ggpht.com/ytc/AGIKgqMiEpVq5Vzv-n8uJ7Vwh2YwHRMAiJydE_aYZg=s48-c-k-c0x00ffffff-no-rj,1
parvez official,1 month ago,Assalamualaikum please ek baar aap apne friend Abdullah ka interview lo 🇮🇳,https://yt3.ggpht.com/vC7df9XDeWHQ4-PV1hQXDeke0deg0jlIxgyN3onrqE8MnENuhifXfbQ7yUK2b3aG_YrKpWv_7A=s48-c-k-c0x00ffffff-no-rj,2
Muhammad Shaban,1 month ago,May Allah bless you always ️️️️️,https://yt3.ggpht.com/ytc/AGIKgqM7i6ZsOhw9UTRup9MFphp73x70E9m-xfH9IejqtQ=s48-c-k-c0x00ffffff-no-rj,1
ABDULLAH AHMAD,1 month ago,"AP bohat achy insan hai
Sir plz Dua pe ek lambi veido bnaye",https://yt3.ggpht.com/ytc/AGIKgqO3Sm-AqqgOFzPHcJk1VhCmQLkQ0pFD-dsgviJ3d8d6A08HcJLJbtAkhBkbn0cz=s48-c-k-c0x00ffffff-no-rj,2
Hammad Sheikh,2 days ago,"Amazing as always, SubhanAllah, i wish will meet you someday. JazakAllah khair. Bht sari duayen. ",,0
Muhammad bin Ahmed Yar,2 weeks ago,SUBHAN ALLAH ️,,0
Vaashir,1 month ago,Only Allah SWT & Islam is permanent,,2
Usman,1 month ago,وعلیکم سلام ورحمۃ اللہ وبرکاتہ۔۔۔ماشاءاللہ بہت خوب سر۔۔۔۔,,2
Aqsa Bukhari,1 month ago,I alvez smile on the name of Abdullah,,2
Noor Imran,1 month ago,Jazakallah khair,,2
Muhammad Nasir,1 month ago (edited),"علامہ اقبال فرماتے ہیں
سکوں محال ہے قدرت کے کارخانے میں
ثبات ایک تغیر کو ہے زمانے میں",,2
Muhammad Anwar,1 month ago,Mashallah     ,,2
Sana Ullah,1 month ago,Abd Ullah bhai your are the great man..,,2
Hyder Ali,1 month ago,"1. Rajj ke dua mangen.
2. Allah se daren.
3. Silah rehmi kren.",https://yt3.ggpht.com/630tanfBosIp8cedPHFlhGA7kmykAKgsC7cNsQ5SsXFV2fgLgspXMrQaiWktUld8NbfS1D2e=s48-c-k-c0x00ffffff-no-rj,2
Sheikh Awais,1 month ago,Recently me Umrah pr gya Aur ap k Liye khana Kaaba k sny kharay hu kr duaa Maani only for the sake of ALLAH ALMIGHTY  Duaa pr video please Ramzan se phly bna dain please  Ta k is Ramzan raj raj k dua krain ....,https://yt3.ggpht.com/ytc/AGIKgqPbg7GxFjO_V4V9HKRSL_HOQaeQL93isrtIR-0wWg=s48-c-k-c0x00ffffff-no-rj,2
Saqib Shaikh,1 month ago,"Sir can you bring Abdullah sir once in your videos,  very inspiring it would be!! to see him",https://yt3.ggpht.com/sYzbNBudLQXIsGTPAE984n0PlFXuv6Sx5bRjGpcbwHkyax0c2k-e1w8Rvg7m7m993FbZExQrVw=s48-c-k-c0x00ffffff-no-rj,2
Saad Khan,1 month ago,Is there any way to get just 5 minutes with you,https://yt3.ggpht.com/_vgA2O2cTpPvVPeSOIV27aUCubhbES8ULQ9oHY7sr0esIlGCqQplwsXrduW7AIjz8BdNNsdCvrI=s48-c-k-c0x00ffffff-no-rj,2
Mohammad Akbar,1 month ago,"Assalmu alaikum  aisa lagta hai ap meri zindagi may kia chal raha sab hate hai bhai bohat shadid uljhan ya taklif Janea us lamhe se guzar rahi ho apne ka yeh baate sun kar dil ko bohat sakun Mila apka video ka me wait par rahi this.Allah apko bohat sukoon me rakhe.apko deakh par bohat acha lagta hai lagta hai koi mera bata bhai mujhe samjha raha hai shukriya,lots of love from India.",https://yt3.ggpht.com/ytc/AGIKgqPNR0ySD1yTdhAWqDR-WUPAo_lkHsMeShVLkg=s48-c-k-c0x00ffffff-no-rj,2
A to Z daing prose’s,1 month ago,Zishaan bhai + abdullah=one man,https://yt3.ggpht.com/eRSxboFEpg2487ZYpHk2qzMAtxhE85Zgcu9CEHWGmKZR8ofXxlUxK3kB-nAg58VoEfMUung8=s48-c-k-c0x00ffffff-no-rj,2
Atif Munir,1 month ago,"Great! Maa shaa Allah.

Good to know that aap ne bhi Muslim me humari tarah Hadeed tak safar kiya h :)",https://yt3.ggpht.com/ytc/AGIKgqNRJervnRXd-DfWe58B2kfxY1m0VVzqqW0A4peURw=s48-c-k-c0x00ffffff-no-rj,2
Hozaifa Iqbal,1 month ago,aap bhi hmko apni duoan me yaad rakhyega,https://yt3.ggpht.com/ytc/AGIKgqNldduz0QvFXrkCShh3vd8xWtADOwQU_Fojv55fZA=s48-c-k-c0x00ffffff-no-rj,2
Ahmed Raza Abbasi,1 month ago,"Allah mujy b Abdullah Bhai jesa koi dost Dy ameen
 aisy dost Zindagi ma Hona Allah ki barhi nemat ha ",https://yt3.ggpht.com/Ynm3ebCQ3qtrvFFFqy_fl0WNefXEZCO1SUDkvVaWCeT4mt-aH5fox82msKpbnAy9qHsDh3zAUg=s48-c-k-c0x00ffffff-no-rj,2
Talha 27,1 month ago,"Thank you sir,
May Allah reward you.
Ameen.",https://yt3.ggpht.com/4P_x9LubmD80CJ0u8rjRcc3BUj5ZC8PvJK6EOHz_4MOtCTSQPzdrmAEmwK0qGyi4Hi4ewJwphw=s48-c-k-c0x00ffffff-no-rj,2
Fatma Zohra,1 month ago,السلام علیکم ورحمۃ اللہ سر واٹس ایپ  میں جس سے بات ہوئی تھی آپ بتا سکتے ہیں ان کے بارے میں کیا آپ تھے؟,,2
M Ahmed,1 month ago,I Love you ,,2
Galaxy IT Solutions,1 month ago,"عبداللہ کہتا ہے، 
کسی بھی شے کو زمانے میں کچھ ثبات نہیں
ثبات صرف تغیر کو ہے زمانے میں۔ 

ڈاکٹر صاحب اپنے کیمرے کا فوکس تھوڑا اوپر کر لیا کریں ویڈیو میں سر  کٹ جاتا ہے۔",,2
Trickistaan,1 month ago,"Sir .. APki baaton main jaadoo hai.. 
Qasam sy 
Banda gum ho jata h",,2
Nazish Bilal,9 days ago,Excellent video,,1
M Suleman,10 days ago,Thanks a lot sir.,,1
Irfan Shayan,10 days ago,Kamal......speachless,,1
Ali Umar,2 weeks ago,Abdullah aap hi Hein Zeeshan Bhai.ALLAH aap ko apny Hifz o Amaan mein rahhy,,1
Hasnain Asif,2 weeks ago,JazakAllah sir,https://yt3.ggpht.com/ytc/AGIKgqMjvCEUqzDmMOAo8SGeEwjHpb1uDNrnztuiIJj2TQ=s48-c-k-c0x00ffffff-no-rj,1
karate master,2 weeks ago,"Assalamualaikum
From india....
Badi hi kaam ki baate karte h aap 
Allah aapko bht lambbi zindagi de..mene ye vali vidio kai dafa suni bade hi kaam ki h...kabhi aap apne bachcho se bhi milae...aapne unki tarbiyat bhi kya khoob ki hogi. Mere paas alfaz nh h k me aapki tareef kese karu...Allah aapko bht jazae khere de...mere liye is ramzan bht dua karde k mjhe Allah ki zaat se ishq ho jaae...ar meri duniya aakhrat bna de",https://yt3.ggpht.com/Z981COEjWelilgTgmmQmRRQILy4cVQMeEhWJjavo-RIzq-pOh-BDTVL0MKrTnE07bx8k3zq1=s48-c-k-c0x00ffffff-no-rj,1
Mustafa Baloch,3 weeks ago,Salamat bate  Naheed baloch,https://yt3.ggpht.com/ytc/AGIKgqO-4Ec3dd563zn0_4GQhhEEUS_diAWcO10uyJ3clJ3lhJQ4kepEleMLxV3AUQhw=s48-c-k-c0x00ffffff-no-rj,1
Fatima Khan,3 weeks ago,"Aap hamen duaon me yaad rakhiye ga.Allah se jodne ka shukriya,main hu   aap ki shukrguzaar.",https://yt3.ggpht.com/ytc/AGIKgqP9yHvPe_Fd6bVq1Wbpt7O7SIMhQb8c1nwgfZqSspJGntcUgJh0eq7rKykWgD9z=s48-c-k-c0x00ffffff-no-rj,1
Zaheer Siddiqui,3 weeks ago,Jazakullah.,https://yt3.ggpht.com/ytc/AGIKgqOEHiaiJ7WkGXJ50PU31BU-kU7BhSYQzK2keA=s48-c-k-c0x00ffffff-no-rj,1
Majid Khan,4 weeks ago,Masha ALLAH ️ Alhamdulillah  nice bro excellent  jazakallah khaira ,https://yt3.ggpht.com/ytc/AGIKgqPRwAKwpDRfeVQqOdh8ka6bsox3x2TU8wGlUFK-aA=s48-c-k-c0x00ffffff-no-rj,1
Mustafa Khan,4 weeks ago,"Allah pak apko khush rakhey sir, behtareen videos bnatey hein, Allah inko apkey liyay sadqa jariya bnae ameen sum ameen",https://yt3.ggpht.com/ytc/AGIKgqNIeDaYyHI-Au8_wBckqydy1B7zX4E_35DL-BBN5Q=s48-c-k-c0x00ffffff-no-rj,1
Previous-mayor 2,4 weeks ago,"Ustad-e-mohtaram, Jazak Allah khair. Allah aap aur aap ki aal aulad ko salamat rakhay aur khatma bil khair karay. Ameen.",https://yt3.ggpht.com/ytc/AGIKgqNIhR_2akOLRH-v1zVPRawG8aT9WrVPOYx0KQ=s48-c-k-c0x00ffffff-no-rj,1
Khubaib Rana,4 weeks ago,JazakAllah,https://yt3.ggpht.com/ytc/AGIKgqNapyMQcj2J5ar31m3mSzT9Y5X6af2I_gmBzQ=s48-c-k-c0x00ffffff-no-rj,1
UMMATY,4 weeks ago,Sir Allah pak apky mehnat ko qabool frmaee.,https://yt3.ggpht.com/MPgvjGzHnS9VzQNGS4MmrrLUSclrN2erZMaV7UQMNSTv6Qe9EE4Egu1h3GkwmQWMK4NsOlWn=s48-c-k-c0x00ffffff-no-rj,1
Saifullah khan,4 weeks ago,Love you respect,https://yt3.ggpht.com/ytc/AGIKgqMGjeT4hlHG9bhBTfmobGZpUE9QqpCDFlew1D9UHA=s48-c-k-c0x00ffffff-no-rj,1
Firdous Khan,4 weeks ago,Allah aap se raazi ho...Love from India...️,https://yt3.ggpht.com/ytc/AGIKgqME6oj6CqkJH1rpbGxobGYe90PBFx5quIkBVoNIZA=s48-c-k-c0x00ffffff-no-rj,1
Farhat Zaidi,4 weeks ago,madha allah,https://yt3.ggpht.com/ytc/AGIKgqNEnehbz8UYZ_-AfD9qfJPSHjnpwUU0As5ir0vd5eLbrPQwBcCJN8kEeJMsR-wx=s48-c-k-c0x00ffffff-no-rj,1
Nadeem Marshall,1 month ago,Sir please makes some videos on career counselling,,1
Fahad Jalil,1 month ago,always hopeful,,1
janmohammed sabadiya,1 month ago,"Laa jawab
Jazaqumullahu khaira",,1
Awe Choco,1 month ago,Great,,1
Muhamamd Aamir,1 month ago,you are just <3 allah pak ap ki batn main aisay hi taseer rkhy or sab ko hidyat day kay wo is pr amal kryn ! Got very precious video in this era specially on youtube ! Allah pak jaza dy ameen,,1
Mustafa Fazal,1 month ago,"assalam o alaikum
zeeshan bhai
abdullah bhai say milwaein",,1
Muhammad Bilal,1 month ago,Allah blessed you sir,,1
Tayyab Ali,1 month ago,Sir kindly ramdan se pahle koi achi se dua bata de,https://yt3.ggpht.com/ytc/AGIKgqO56-jfPjSHRrbqhUXt6JiZs_jrrDVkLF9xueSr=s48-c-k-c0x00ffffff-no-rj,1
Madeeha Ali,1 month ago,Sir aap boht achay hain. God bless you ,https://yt3.ggpht.com/Flx0DxD1JaIMSJ15_y4rxpJ0lepUFxMSviRJIl79Z-WITd065mlud-gyOP0jKPZKI337vI1a=s48-c-k-c0x00ffffff-no-rj,1
Sumera Feroz,1 month ago,Ajkl qata talluqi urooj per hai ️ zra c baat pe rishtey khtm hojatey,https://yt3.ggpht.com/ytc/AGIKgqNFQ4A7HsjBnZFWbis2_zyHkpMR6BY9FbkiNQ=s48-c-k-c0x00ffffff-no-rj,1
Abdul Wahab Khan,1 month ago,Sir aapki batain hi meri umeed ko hold kiye huy hayn. ALLAH aapko jaza e kahir de. Ameen,https://yt3.ggpht.com/ytc/AGIKgqMre2Rl4woZ4vNXp-0zaYmhy-LkcYXuDMxHl_w-cw=s48-c-k-c0x00ffffff-no-rj,1
Sohail Akmal,1 month ago,Jazakallah Sir.,https://yt3.ggpht.com/ytc/AGIKgqM0AYeZ2J6QJ0p7uvFvJRdBW6a7FCeBrggepYFBj0E=s48-c-k-c0x00ffffff-no-rj,1
Fahad Gondal,1 month ago,Allah aap prr apni rehmat farmaye. ️🥹,https://yt3.ggpht.com/ytc/AGIKgqNP3uqMVZQ0EpevWniWE5xuv3NxoYta-8nsNLOmOw=s48-c-k-c0x00ffffff-no-rj,1
Huma Khan,1 month ago,bohat khoobsurat baat. jazakAllah.,https://yt3.ggpht.com/ytc/AGIKgqP6OxaN8834dHyX6dRY3r7_dQdW7dtTs_R37A=s48-c-k-c0x00ffffff-no-rj,1
majid khan,1 month ago,Bohat gheree baten ap ne kitne asane se keh den,https://yt3.ggpht.com/ytc/AGIKgqPomYDKb-_op9nlj3QFBEf_T0W38EKhKC1HTkVFjA=s48-c-k-c0x00ffffff-no-rj,1
zaki2,1 month ago,"Sir ap dua ka lya reminder deta rkha kren hm bhol jata hn phir se .
Aur ye bat bi sch ha ka hm ne dua ko ahmyat dena chor di h.
Jazakallah",https://yt3.ggpht.com/ytc/AGIKgqMGyTVJ-1dmy1nbARrtvEtU_w0ed105k1BdRfO4tFbhvUoUSAE_RT2QLdehjIA9=s48-c-k-c0x00ffffff-no-rj,1
Amjadjnoubi,1 month ago,Ab hum BHI Kiya Karen Sir asman SE gari hen khagor m atki hen,https://yt3.ggpht.com/5w8hV6rOlnyvj7mYAXkTHB26yzUkRHiqIrCQ6wwceLkV5PXcQxR0XlFIEfhh1g6iMrkVNp5eYQ=s48-c-k-c0x00ffffff-no-rj,1
Amjadjnoubi,1 month ago,Thank you Sir hamen nend se jagni ki Lai ️️️️️️️️️️️️,https://yt3.ggpht.com/5w8hV6rOlnyvj7mYAXkTHB26yzUkRHiqIrCQ6wwceLkV5PXcQxR0XlFIEfhh1g6iMrkVNp5eYQ=s48-c-k-c0x00ffffff-no-rj,1
Li Reviews,1 month ago,"Sir zeeshan kabhi apni friend Abdullah ko video mai le aye. Qki buhut zikr suna hai unka, aye hume ache lagega.",https://yt3.ggpht.com/Qtxsh7vxqhbVRisY0zC2uryh3PXS0aie9B9O0aNmUO86BRldUB7NaVnmxJNOhcLO0_bSIBsSI3Q=s48-c-k-c0x00ffffff-no-rj,1
lazzi,1 month ago,️️️,https://yt3.ggpht.com/ytc/AGIKgqPBa3KYo0fCyQ2uxnm0xKdI6ddnbfv67eTVG_zy=s48-c-k-c0x00ffffff-no-rj,1
Mutahir Hameed,1 month ago,Asalamualaikum. Apki video dkhne kay bd 2 dafa phot phot kr roya hun. Allah hm sbko smjhne aur dosron ka khyal krne wala dil ata farmaye. Apni sachi mohabbat ata farmaye,,1
Mohammed abdul Raheem,1 month ago,"Assalamualaikum hazdrat khairyat se hai, ye Abdullah kon hai",,1
Usaid Yz,1 month ago,️,,1
Muhammad Usman Ali,1 month ago,"AoA, Sir aap sy request hay k aap Adbullah k sath b aik video banayn..Jis ka aap zikr krty hyn Video's mai",,1
Adnan Yousaf,1 month ago,Zeeshan Usmani sahb who is Abdullah record a video with him if possible.,,1
Usama Shahzad,1 month ago,Dua k bary Mai sir aur b batye Khul ker batye raj kar batye,,1
premium ibrahim,1 month ago,Wah abdullah,,1
Daniyal Ak,1 month ago,your videos work like meditation.,https://yt3.ggpht.com/46ZphBph-WjoCSykUd-hRp5HQrJaeZUOwpYDtOxj3K5YJNCIiNtoWuo9T8yj4GEWmg6NtRvkpzw=s48-c-k-c0x00ffffff-no-rj,1
MR ANSAR,1 month ago,Jazak Allah ️️,https://yt3.ggpht.com/r-_FCM4x0a_8PFfonXay_wsjWgGefBJLFm3YUqOKrrUkzfDJslW9zL4DH97h9ITV7wHUzMCD=s48-c-k-c0x00ffffff-no-rj,1
Maria,1 month ago,ramzan sy phly dua py video bna dn please,https://yt3.ggpht.com/ytc/AGIKgqPr1bGuzSKgnnf7Q05I1U7KBtVgea8_i8GdQoqgBVA=s48-c-k-c0x00ffffff-no-rj,1
Nouman Naeem,1 month ago,"A o A . Zeeshan usmani  , Abdullah Ap khud han.",https://yt3.ggpht.com/ytc/AGIKgqPz7d9xcD9q99n_tWA5EcDq7FYZ1e2eQ-ayt06e7A=s48-c-k-c0x00ffffff-no-rj,1
Sibtain Haider,1 month ago,Inshallah sir Dua ky uper zror video banaye aik,https://yt3.ggpht.com/-SRql-omW5iqGd7Bz23S2_Wy2JWfRc_hGiX123Ookp0SxkJM_O9WfFZbaQSqSKpUKIMxzLOMRw=s48-c-k-c0x00ffffff-no-rj,1
Taslim Shaikh,1 month ago,JazakAllah sir what a beautiful  thought.......,https://yt3.ggpht.com/ytc/AGIKgqOtqavPEtN-BwgBmw3m_NbheNsblQxEC_h5lA=s48-c-k-c0x00ffffff-no-rj,1
DR DGK,1 month ago,masha ullah  disable hafiz m.yaqoob,https://yt3.ggpht.com/ytc/AGIKgqM_rezfDlGA0g0dVxbLFUAfRLkICOt6XizbQQ=s48-c-k-c0x00ffffff-no-rj,1
Afzal Khan,1 month ago,"Jazakallahoo khyran sir 
Mjhe apki Dua'on ka intizaar rhega
Allah pak ne apki Zuban me asr rkha h ap please mere lye Dua krain Allah mjhe nrm dil or nrm zuban ata kre mjhe Dua mangne ki taufeeq de.",https://yt3.ggpht.com/ytc/AGIKgqOSC2989jxJblofXulVh8pacu9J-EFG40ogfw=s48-c-k-c0x00ffffff-no-rj,1
