Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Ghulam Patel,3 weeks ago,MashaAllah kiya Khoob. May Allah swt protects you all & make your trip successful,https://yt3.ggpht.com/ytc/AGIKgqOulR4rw7DiKLSmuV0gUrSv0MvT1SRZFWmtdg=s48-c-k-c0x00ffffff-no-rj,1
Anwar Ahmed,3 weeks ago,"MashaAllah, sahi hai. Jo Deen ka kaam karta hai Allah use duniya bhi dega. Duniya to peeche aayegi aur kahegi mujhe Lelo !!",https://yt3.ggpht.com/ytc/AGIKgqOfGtI6H2hJiRxuqMsMaWSKDGmD-a2fFgnKYQ=s48-c-k-c0x00ffffff-no-rj,3
shabbir Ahmed,3 weeks ago (edited),Assalamu alaikum.. mashallah mufti Sahab🇵🇰🇹🇷.. Allah tala apko or apke team ko khosh rakke ..... Karachi..🇵🇰,https://yt3.ggpht.com/0g6CjUcsbYKQ9lXgPcP4GrW-H_0KSUBEZe5svhDQYikIrwrV5TffFt_5Q-VlbKunU2ThnXTGdQ=s48-c-k-c0x00ffffff-no-rj,2
Humaira Masroor,3 weeks ago,Ma Sha'a Allah ,https://yt3.ggpht.com/rssv-kWzbkuNl02PL01rfXd9HfIanm4AydRqeyam64bIc_1GeZ_4qTJV5hxlx91p7RkwKP7oWA=s48-c-k-c0x00ffffff-no-rj,8
YAHA SAB KUCH MILEGA😀,3 weeks ago,MashaAllah ,https://yt3.ggpht.com/DqNgLUoq0K-3nGVVnAO9AQPgssVWaDbhgdQOTZ6J6rQagaCp2UZcZh2LxujhB2KhWsoYB0r6=s48-c-k-c0x00ffffff-no-rj,2
Mohd Shahnawaz,3 weeks ago,Allah tala safar ko aasan kre 🇮🇳🇮🇳🇮🇳🇮🇳,https://yt3.ggpht.com/ytc/AGIKgqPwLRPygntg6tzoxHDD8ZuT2Owp6--69M1vjvFc=s48-c-k-c0x00ffffff-no-rj,2
Mir Fareeda,3 weeks ago,MashaAllah have a safe journey. Watching from jammu kashmir.,,2
Kainat e_ Md Istekhar alam,3 weeks ago,Masha Allah,,5
Funny Viral,3 weeks ago,ALLAH aapko aapky maqsad main kamyab kry,,2
shahzaib khan,3 weeks ago,masha allah,,3
Misbah Ashfaq,3 weeks ago,Nice and informative vlog mashallah ,,1
Rashid Muhammad,3 weeks ago,Mashallah,,0
Abdul Rahman,3 weeks ago,Mashallah mufti sahab  zabardast,,0
The Account Flipper,3 weeks ago,MashaAllah,https://yt3.ggpht.com/9KEyjl_V3yqNfDyuGRCSkFX5GaRQYPgVxLa2iMviVYNwMhmDN9ExHZ47V97p92CbB8HCxC9mtQ=s48-c-k-c0x00ffffff-no-rj,2
MUFTI TARIQ MASUD KE CHAHNE WALE,3 weeks ago,Mashaallah,https://yt3.ggpht.com/L0nSTzI9BjjyAz51TTag2S8lFGVGsj0qgRfrNGXQl7TGfIcHsUpm8E9x_hNbUPrWJrV1_Ub6ihI=s48-c-k-c0x00ffffff-no-rj,2
Bobby Sodhi,3 weeks ago,Masha Allah ️,https://yt3.ggpht.com/ytc/AGIKgqMZ3Q2Pg-vHJu21ZVQYVtnlHK5otANPptj8QaLf6MMZwY6LZBIMpE-0v9fmaDbz=s48-c-k-c0x00ffffff-no-rj,0
Asif Nazir,4 days ago,"i am working at dubai Airport, mufti sahab On that when i heard You were here i tried to find you but i was unable to find you.... Missed opportunity... love you mufti sahab ",https://yt3.ggpht.com/Os9Hq-_mHFl-mN3GUoLprruo2Ngmpf3x1TiBnHME3dxwiVOGcTZHwV8lG85dniNqR4qEy-ABrQ=s48-c-k-c0x00ffffff-no-rj,0
Mohd Umar Aarif Khan,3 weeks ago,Mashaallah ,https://yt3.ggpht.com/H7GdC01fMLbUZPxlORSJulj3D7jL2JQIQMugHwVET3kQJQ4SanGfN9as83BGHHnP7KbF_HhStQ=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Ibrahim,3 weeks ago,Mashallah Mashallah ,https://yt3.ggpht.com/ytc/AGIKgqMzwup2Abx_dPvZrd5QQI9AKjWsO2Xq7YonUQ=s48-c-k-c0x00ffffff-no-rj,0
Rizwan Saiyed,3 weeks ago,Masha Allah Tariq Sb.. Dubai me Ek din Stay kar lete.  It will also be beneficial for us.,https://yt3.ggpht.com/ytc/AGIKgqMXuvckrkVEcmfxIF7DrS5RIOazYC1DT2-ORP_0=s48-c-k-c0x00ffffff-no-rj,0
IslAam iS BrAnD,3 weeks ago,"Oooohhhh  Paya e takht ?
Meri sabse bari khuahish 
Mufti sahab Allah apka safar aasan farmae ️",https://yt3.ggpht.com/ytc/AGIKgqMhN6RzLNJQcMlkjx3r_4QYEytEicqe7b1rMyLnW6UBcrxXOpF4xKlBeohpJxP8=s48-c-k-c0x00ffffff-no-rj,0
Mohd Rafiq Shaikh,3 weeks ago,Mashaa allha mashaa allha,https://yt3.ggpht.com/ytc/AGIKgqNJyLj1gUCNTiAF0Bk9pBAN8HvF5pOiO83BCzwuCQ=s48-c-k-c0x00ffffff-no-rj,0
AZIZ IBRAHIM KHAN,1 day ago,Bada khandani nizam hai mashallha ,https://yt3.ggpht.com/ytc/AGIKgqPuygW4fS8fPL4DMvluHUJJQCwTjGrQchRDkw=s48-c-k-c0x00ffffff-no-rj,1
ishaal kolsi,3 weeks ago,Amazing vlog,https://yt3.ggpht.com/ytc/AGIKgqP6MhRTzwyCZMAggf5NZZiRBbNgVlzdHzd0AnmM3A=s48-c-k-c0x00ffffff-no-rj,3
Mohd Afzal,3 weeks ago,Jazakallah mufti sahab guidance ke liye,https://yt3.ggpht.com/ytc/AGIKgqMg7tpv5KnafinDMyQ1WA7RVlFG78d2ybP8eg=s48-c-k-c0x00ffffff-no-rj,2
ibad ullah,9 days ago,Good job,https://yt3.ggpht.com/ytc/AGIKgqOAX_RwOowdwyXIJr9meOAR5gmUeS-m8oexXLmz=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Ismail,3 weeks ago,Mashallah Allah kamiyab kre,,0
Rumi Khan,3 weeks ago,Shubhan Allah,,0
mohammad nazeer,3 weeks ago,,,2
uk09diaries,3 weeks ago,"Assalamualaikum Mufti sahab
Dua krta hu Mufti Sahab ke islaahi bayan hamari Zindagi se sharrt na ho",,0
butt butt,2 weeks ago,Nice vlog ,,0
Life style With junaid,3 weeks ago,Mashallah Mashallah great,,0
bint farooq,3 weeks ago,Khandani qism ki azan,,1
haniya Kashish,3 weeks ago,Assalam alaikum mashallah,https://yt3.ggpht.com/ytc/AGIKgqNPpocMAUBKUexj1Huz3sVJHm8aV5ArZuJHENhcg5PMxkdXsSqUJn_SlPt0WdJ_=s48-c-k-c0x00ffffff-no-rj,2
Patrick Brown,2 weeks ago,Azaan <3 Love hogya maza he agya hayyeee <3,https://yt3.ggpht.com/ytc/AGIKgqOsQFXqwq7zrR2dRJ_VUfzU6v9K-JbV4QUyWdwaMFi2YOHkj1f0LJ7uPso-oEXA=s48-c-k-c0x00ffffff-no-rj,0
A Ali,4 days ago,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,https://yt3.ggpht.com/ytc/AGIKgqN9P7mRybT7PE8-JK0nSbec2X0IPNwBegkmOw=s48-c-k-c0x00ffffff-no-rj,0
Usman Ahmed,3 weeks ago,مفتی صاحب اللّٰہ تعالیٰ آپ کی طرف سے بھیجی ہوئی امداد کو قبول فرمائے اور اس میں برکت عطا فرمائے آمین یارب العالمین ,https://yt3.ggpht.com/ytc/AGIKgqNmD2cI-ZnDAGryLipmTlO8he6l6YLALJO2QvK575mEchaKkuB4KVtu9vLwvYTk=s48-c-k-c0x00ffffff-no-rj,2
HAFIZ HAROON,3 weeks ago,I love you Mufti shab,https://yt3.ggpht.com/B2IUWZndPGAI2_m2kZd7nRZinDxewOKcQYu3s-oW-PdJqhK7am7Cn93xp0MnQuT745mfXmsOEQ=s48-c-k-c0x00ffffff-no-rj,0
hafiz habiburrahman,3 weeks ago,Mufti sahab aapki next video ka besabri se intezar kar raha hun jaldi upload kar dijiye,https://yt3.ggpht.com/ytc/AGIKgqMiRsbNhguds6ZSwq8Y0VfzvFmUY7Alz_sRWNSOWQ=s48-c-k-c0x00ffffff-no-rj,0
Usman Ahmed,3 weeks ago,آپ جن کو امداد دے اس کی تصویر ہمارے ساتھ ضرور شیئر کریں گا شکریہ ️,https://yt3.ggpht.com/ytc/AGIKgqNmD2cI-ZnDAGryLipmTlO8he6l6YLALJO2QvK575mEchaKkuB4KVtu9vLwvYTk=s48-c-k-c0x00ffffff-no-rj,1
Shafi Ullah,2 weeks ago,ماشاءاللہ,https://yt3.ggpht.com/ytc/AGIKgqNXBVamgfQSBdor70OBPlZ6j8X0J1xziErDJzg-MqlOrNceMwaPop841nIS9lEf=s48-c-k-c0x00ffffff-no-rj,0
Pakistani Traveler,2 days ago,Mufti sb please come indonesia I will explore you very good and Beautiful Island,https://yt3.ggpht.com/ytc/AGIKgqOjm-sU91j1GbHXMhdSH3c5VPKiJMe6YEPJ74pm4w=s48-c-k-c0x00ffffff-no-rj,0
MUFTI TARIQ MASUD KE CHAHNE WALE,3 weeks ago,Mufti sahab duwa me yaad rakhyega,https://yt3.ggpht.com/L0nSTzI9BjjyAz51TTag2S8lFGVGsj0qgRfrNGXQl7TGfIcHsUpm8E9x_hNbUPrWJrV1_Ub6ihI=s48-c-k-c0x00ffffff-no-rj,1
Kabul Jan,3 weeks ago,موفتی صاحب الله تعالا آپ کی حفاظت کری آمین ,https://yt3.ggpht.com/ytc/AGIKgqNt6Nja47cGis8j97thoz4ln1mPpWXnkyFVbEUQ6Kyq58Bq9mHhdaGm-b_Ndi3a=s48-c-k-c0x00ffffff-no-rj,0
خذيفه خان,3 weeks ago,الله يحفظك,https://yt3.ggpht.com/ytc/AGIKgqOkvRbDXn3H1qXibIb5q6lCuNLAixh3jznn3aa0GXxO1QDzXDZkU2OW3xsCnysQ_w=s48-c-k-c0x00ffffff-no-rj,0
Tahir Shaikh,3 weeks ago,Very good mufti shahab,https://yt3.ggpht.com/ytc/AGIKgqPFyZHfaOU2ty1cO0IxfNjxQGtJ-HBpXeDfCZOD34elmocADV4G8X9bed3YqJOC=s48-c-k-c0x00ffffff-no-rj,0
Education girls,3 weeks ago,Plz come to konya its very peaceful place and more islamic then other cities,,1
Muhammad Malik,3 weeks ago,"Asslam o alikum 
We’ll come Dubai
Muhammad Asmir",,0
broogbie,3 weeks ago,Wah mufti sahab ayashian,,0
A.S Ummu,3 weeks ago,"Assalamu alykum mufti Sahab turkey vlog nomber de please jese 1,2,3",,0
Minhas Khan,3 weeks ago (edited),Enjoy karo mufti sb dunya waqi musafir khana hay  good cause hay turk  brothers ki Allah help karay,,2
ツطیبانی,3 weeks ago,Admin sahab jo nasheed video me use karte hai uska link share kar diya kare,,1
Qazi Rehan,3 weeks ago,Assalamualaikum mufti sahb AAP mic  use Kya krain vlog main ta k awaaz clear ae,,0
Maaz Jan,3 weeks ago,ماشااللہ,,1
The Troll Slayer,2 weeks ago,Vlogging ek nasha h aur aap iske adi ho gye hain...,https://yt3.ggpht.com/TmV6aJszp19v0E2qVxWEJNyFaQzwAscwbVxmaR68q-hbYhECrEMWSfn2gDoqwKhtAGWPqp-gpQ=s48-c-k-c0x00ffffff-no-rj,0
Irshad Ahmad,3 weeks ago,Mufti sb dubi ma maliki fiqa ki namaz youtube py upload karna plz,https://yt3.ggpht.com/S3xJnz8EFawGNmAswcJOd1csCGzJ9-0nhfyubH46wktV4Wx22iPiULELt6CW_7r_e5k1qxhaLWA=s48-c-k-c0x00ffffff-no-rj,0
Travelling days by Riyaz,3 weeks ago,Assalamu alaikom mufti sab mera naam riyaz hai Bangalore India se aap mic use karenge video Bohot acha ho,https://yt3.ggpht.com/9InLZBjqYyKUZcU88qWMjI4wSJNobbPfDtlqGJ_CJndaVq8LDiWfxQP4IeSYea2_OneyA9Ju=s48-c-k-c0x00ffffff-no-rj,0
Aftab mehmood,3 weeks ago,Mufti sahib please acha mic istamal karan taky hum aap ki awaz clearly sun sakan.,https://yt3.ggpht.com/ytc/AGIKgqO-P3w9WwrFCjxHWYvY0KG5JS_V5cla0LUlQ-Bu6YCEHgx0iyHHsz9FIFqOUzBv=s48-c-k-c0x00ffffff-no-rj,0
Syed mohammed.,3 weeks ago,injoy karte raho video bana ke bhej teraho,https://yt3.ggpht.com/ytc/AGIKgqMLD1QDETqlGeus0zWto_SXUxOfuFqupC-r=s48-c-k-c0x00ffffff-no-rj,0
KAMRAN ALI Official,3 weeks ago,Allah pak kush rakke apko lambi ummer dehh,https://yt3.ggpht.com/V_87VvfO_OalN8za7_-ch8yhXuhB6VGSzV3rotvcB7X7NbDMKzXlKJHayDd60_lckuFl_PHzBg=s48-c-k-c0x00ffffff-no-rj,2
sheheryar syed,3 weeks ago,"Asalamoalaikum my name is Sheheryar Syed & I am from Ehl e bait family. I hope you are good in health. As I heard from you that you read positive and negative comments. I really want to know that if someone have any issue or personal problem and that person  cannot go for dawat work so why some disfuntional f*ckedup hypocrites start bullying or leg pulling or try to make fun of that person among so many people. Are such people deen e Islam authority or what? Do not you give bayans to such people as well. I know you are quite big & busy personality even though you not pick the phone. Fine with that. I do not know my statement reach out to you or not but I am really looking forward to meet you or talk to you personally regarding these PIA( PAIN IN A$$).
Tell me what is the best possible way to catch you when & where.",https://yt3.ggpht.com/ytc/AGIKgqO3JOBJy7Q9Q939cQyV4UvKyb-kmNc-TU2PfoRB=s48-c-k-c0x00ffffff-no-rj,1
Syed Muhammad Saud Ali,3 weeks ago,Mufti sahab Aap apne camera ka Lens saaf kr liya kare. Thoda blur aa jata hai.,https://yt3.ggpht.com/NRJixYZfmyy0ZsRCGGkHzub87K5SIahJKrwnNRU-jFj2NnWTBdz-ZqrJNC3u3NCGhKAiGSdLphg=s48-c-k-c0x00ffffff-no-rj,0
Md Faiyaz Alam,3 weeks ago,"Asalamo walaiqum - mera ek sawal.hai please reply jarur de dijiye mufti sahab - Name - Md Tabrez Khan - india se , mujhse kabira jaise gunah ho.gaya hai mai usse tauba kr liya hu - lekin phir bhi kisi ladki ko dekhta hu to aur ladki mujhe dekhti hai mere dil bahkne lgta hai to kya karu ese me kaise bachu please btaye",https://yt3.ggpht.com/ytc/AGIKgqO6OXoeDpygERAYcFccWuYIvFZVFIrAr454joibSw=s48-c-k-c0x00ffffff-no-rj,1
Adiloddin Ansari,3 weeks ago,ADMINS SAHAB ALGE SE CHAINAL NAHI BANANE KA THA,https://yt3.ggpht.com/ytc/AGIKgqPnqJGr9s1gjYSJWc_uvph-5EwkQtkGeYc0Vpah=s48-c-k-c0x00ffffff-no-rj,2
Mumtaz Traders,2 days ago,Television ke dansar hai mufti tariq masood sahab mufti zarwali khan sahab marhoom ke alfaaz hain,https://yt3.ggpht.com/ytc/AGIKgqOY_2BnFguiJ6sQbb4_k9icLfEghlar6U6LaTbm=s48-c-k-c0x00ffffff-no-rj,0
A.F,3 weeks ago,1st comment Alhamdulillah ,https://yt3.ggpht.com/F1iwJUo4JFyhQObSLfXBXaJJKmILQuAnBLzfPoSaGZ2I-WKQqEL7FyvxsEcdwgqYYnzppug8qJw=s48-c-k-c0x00ffffff-no-rj,4
Kaif Khan Vlogs,3 weeks ago,5:24 train se turkey  ,,0
S.Magnum,3 weeks ago,M first,,1
Joker boy,3 weeks ago,Ramzan tak wapis aajaye gy na ?,,1
Naruto Uzumaki,3 weeks ago,Metro hein,,0
Mohd Shariq,3 weeks ago,Biwi bacho ko bhi sath le jate,,0
The light,3 weeks ago,"Exmuslim sahil, Adam seeker urdu, zafar heretic, tarksheel bharat,sachwala on YouTube be rational save humanity",,0
Ritesh Yadav,3 weeks ago,Wah dekho iss Mufti ko Pakistan me Bhukh Se log mar rahe hai aur yeh Dubai ghum Raha hai Yahi to Allah ka Kamaal hai. ,https://yt3.ggpht.com/CEZAG7POg5sR91hTtUf906UcsQ0M4q4snKYEnadwCnrApTbj_pd9GF57WJFeJqBLLTT8KOvX=s48-c-k-c0x00ffffff-no-rj,1
Education girls,3 weeks ago,"Welcome to Turkey its very nice country and people
I am from uk but last year me and my husband decide to go hijrat to Turkey and Alhumdulilaah suma Alhumdulilaah more and more then  beter then uk",https://yt3.ggpht.com/ytc/AGIKgqNeJj3n_ALmgEM9QcoOt25gKjtvo_Ld0YkElx6nHQ=s48-c-k-c0x00ffffff-no-rj,1
sahil alam,3 weeks ago,taraki ho rahi hai pakistan main Molvi bhi youtuber  ho gaye ab,https://yt3.ggpht.com/ytc/AGIKgqMaPXGWn1uMr5Di2aBS1Z3CeMRTQowlx63bP-z7=s48-c-k-c0x00ffffff-no-rj,1
zubair ahmed chandna,3 weeks ago,Mufti sahab please aap sai request hai k aap vlogs banana band kar dain because aap aik religious person hai aur religious person per ya acha Nahai lagta ya kaam dunya daar aur farigh lougo ka hai aap bus biyan kai video banay,https://yt3.ggpht.com/ytc/AGIKgqPSFi1VZygbYGMOP4OpypD4Qx1u4Jxt3-gYtA=s48-c-k-c0x00ffffff-no-rj,0
Ritesh Yadav,3 weeks ago,Ghum Beta Dubai ghum Pakistani Awam Bhale Bhukh Se Mar jaye tu World Tour kar Enjoy kar. ,https://yt3.ggpht.com/CEZAG7POg5sR91hTtUf906UcsQ0M4q4snKYEnadwCnrApTbj_pd9GF57WJFeJqBLLTT8KOvX=s48-c-k-c0x00ffffff-no-rj,1
ùñīqé rájà,3 weeks ago,Mashallah,https://yt3.ggpht.com/ytc/AGIKgqMlZKLjv2kLfemz4KJ1L88w8wWNlKmSi-PufEvRPw=s48-c-k-c0x00ffffff-no-rj,0
YDC Man,3 weeks ago,ماشاءاللہ,https://yt3.ggpht.com/_DY3NZBqh-emMvAfEkW_FYtAsbQgMBvFNaxQGuPttet0mNc2u6-mZmgu84heN4m9fxr9owln=s48-c-k-c0x00ffffff-no-rj,3
