Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Shaheer Khan,1 month ago,"MashaAllah Allah mufti sahb ko or b buland maqam or ezzato se nawazey or enke umer ma barkat daaly or Allah en k saath hm sb se deen ka kaam ly,mufti sahb to youth or islam k now a days hero ha,hamey dua ma yaad raky hazrat.",https://yt3.ggpht.com/ytc/AGIKgqM-LGjUiRHOPM3B7omI-YSRlC6AYxP4JhVx04-xyi7zwxlr8yfTbV0pN9llRu2j=s48-c-k-c0x00ffffff-no-rj,0
KAMRAN ALI Official,1 month ago,Subhan Allah hazrt kush rakke,https://yt3.ggpht.com/V_87VvfO_OalN8za7_-ch8yhXuhB6VGSzV3rotvcB7X7NbDMKzXlKJHayDd60_lckuFl_PHzBg=s48-c-k-c0x00ffffff-no-rj,1
Aaqib Khan,1 month ago,"Mashallah ustad jee , very informative vlog hain Mashallah",https://yt3.ggpht.com/ytc/AGIKgqOr-2Agq_mVQF6vX4JvtP5uHatRufhPhhFNMQ=s48-c-k-c0x00ffffff-no-rj,0
UK Ubaid Khan official,1 month ago,Love you mufti sab ️️️,https://yt3.ggpht.com/vjBfV9Ut_Zr0Vk2odkS2S1EsywUA_aD2nn-qHh0DDKZ14Znf18egDsCrOYPnqF9TAE5H5JbFDTU=s48-c-k-c0x00ffffff-no-rj,1
Saad,1 month ago,Allah h akbar,https://yt3.ggpht.com/ytc/AGIKgqOb2-0QJcrcoaumUvw97bbmYC3frEwRbrXWzQxHuBmxi4mYeYgGeeuE6A9pArRS=s48-c-k-c0x00ffffff-no-rj,0
Stallion Gamerz,1 month ago,,https://yt3.ggpht.com/ytc/AGIKgqPT1uYqsCy1B6FIUPZ6fEV7cYBGjZcsonja_a9m=s48-c-k-c0x00ffffff-no-rj,2
Nayab👑,1 month ago,Interesting + informative,https://yt3.ggpht.com/vSsFCvxnmdYmmjoXSWNoKpf7mnoK1bARmMb0QArIhldzPcaVNYxCgxAHgLKMh4yjHDYCJWgC5A=s48-c-k-c0x00ffffff-no-rj,1
Nomisad.,1 month ago,Mashahallah mufti sahib ALLAH paak aap ko sari dunya ghomay. Ore hum sab sy deen ka kaam ly.,https://yt3.ggpht.com/zdD0A2Ng6iqqqMB3iGpZR1fxhADvpkFXOTmlU6TUJwa1nuHT77w3BP6PIHURjZQIDfKOU6mNEA=s48-c-k-c0x00ffffff-no-rj,0
Dr.Yasmeen Shaikh,1 month ago,Assalamualaikum bestest vlog informative !,https://yt3.ggpht.com/kX-fdD4n_9Yy1h1RIJLjJ4NWzi9Sl1-3ux0OyudJ4beIJzDNCFbgJBvk0RMfyslmVaA56VEE=s48-c-k-c0x00ffffff-no-rj,0
Misbah Ashfaq,1 month ago,Informative mashallah,https://yt3.ggpht.com/ytc/AGIKgqOmcvEGdvXfhNsiUkznvAYGo-o3weSBm9FAFg=s48-c-k-c0x00ffffff-no-rj,1
Aiman Sheikh,2 weeks ago,Rooh'ein yahan baith kar chai peetai hai ,https://yt3.ggpht.com/ytc/AGIKgqNq4lMPa0vQTc59l_XknnOkXOlS3Mp5ho5kHg=s48-c-k-c0x00ffffff-no-rj,0
Snow,1 month ago,If i am not wrong yeh video purani hai,https://yt3.ggpht.com/ddeKkGP8_6f_CNYPPHf11_-m5ye85rxY5jzddVobnLLZDsYMaAZgISUfIFQpU7ppI02wGaGaIjw=s48-c-k-c0x00ffffff-no-rj,1
Stylish Edits,1 month ago,Ye tu purani video hain bhaiyaaaa,https://yt3.ggpht.com/bOnrb1MlTITEOWAOsnOn6vS63mFwGozhvcaoXoqcGfiUQ5_bn3Xgjdsg8JgAK9soTQex7vf-MHk=s48-c-k-c0x00ffffff-no-rj,0
The light,3 weeks ago,"Exmuslim sahil, Adam seeker urdu, zafar heretic, tarksheel bharat,sachwala on YouTube be rational save humanity",https://yt3.ggpht.com/ytc/AGIKgqOoLBGspq05pTCGNElp9MulA645JlgK22YqVQ=s48-c-k-c0x00ffffff-no-rj,0
Usman Khan,1 month ago,Second comment,https://yt3.ggpht.com/ytc/AGIKgqPzdjFhyeoOgmd7ZTC-elxuUE7NmhxGO1PhGg=s48-c-k-c0x00ffffff-no-rj,2
Islamic Voice,1 month ago,ضرورت سے زیادہ پاگل ہیں,https://yt3.ggpht.com/QG0d2fwojtkcUgKl5v4RpVyrUuN0At7LOr6qzGeSoBSYR5-FBhAAOwWXGIc60z3m-1NULe7xbQ=s48-c-k-c0x00ffffff-no-rj,0
سماک,1 month ago,"ھھھھھ
جنت الفردوس تیس لاکھ کی ہے",https://yt3.ggpht.com/JMiYxhPJhntk8-6jVM-XTnwZ94A5W8XgZR4pOrh1p_VVZ44jp9bXHj7T2Y1h131Mu8Sez_AP=s48-c-k-c0x00ffffff-no-rj,1
abdul ghani,1 month ago,KHINZEER TARIQ MASOOD AP SIRF GIRLS K BAARE MAIN BAAT KYUN KARTE HAIN,https://yt3.ggpht.com/ytc/AGIKgqO7xNzbl6L_OW7wB5uvNlMYhFxtOqRuhBcwtQ=s48-c-k-c0x00ffffff-no-rj,0
